UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Jun 17 2025 22:47:38.000 UTC,1750214858.0,3576.2,31.01626,-103.48184,26,3,9,-13,-1,1,0,6,9,-72,4.058,642.2,TRUE,TRUE,FALSE,15988.8683
Jun 17 2025 22:47:39.000 UTC,1750214859.0,3561.8,31.01628,-103.48183,27,3,6,-16,10,1,0,5,12,-72,4.068,627.8,TRUE,TRUE,FALSE,15986.1776
Jun 17 2025 22:47:40.000 UTC,1750214860.0,3547.4,31.01628,-103.48182,27,3,7,-16,82,1,0,6,10,-72,4.068,613.4,TRUE,TRUE,FALSE,15988.3262
Jun 17 2025 22:47:41.000 UTC,1750214861.0,3530.6,31.01627,-103.48180,28,3,10,-16,126,1,0,6,13,-72,4.058,596.6,TRUE,TRUE,FALSE,15996.9833
Jun 17 2025 22:47:42.000 UTC,1750214862.0,3513.4,31.01624,-103.48177,28,3,17,-18,154,1,0,6,13,-72,4.058,579.4,TRUE,TRUE,FALSE,16011.7304
Jun 17 2025 22:47:43.000 UTC,1750214863.0,3494.1,31.01619,-103.48176,26,3,21,-19,177,1,0,8,8,-72,4.061,560.1,TRUE,TRUE,FALSE,16025.3518
Jun 17 2025 22:47:44.000 UTC,1750214864.0,3476.2,31.01613,-103.48177,25,3,20,-15,-156,1,0,4,12,-72,4.061,542.2,TRUE,TRUE,FALSE,16033.6822
Jun 17 2025 22:47:45.000 UTC,1750214865.0,3459.8,31.01607,-103.48180,27,3,24,-15,-167,1,0,3,14,-72,4.058,525.8,TRUE,TRUE,FALSE,16041.8095
Jun 17 2025 22:47:46.000 UTC,1750214866.0,3442.9,31.01600,-103.48183,27,3,25,-16,-150,1,0,6,12,-69,4.058,508.9,TRUE,TRUE,FALSE,16048.4864
Jun 17 2025 22:47:47.000 UTC,1750214867.0,3426.4,31.01594,-103.48187,27,3,27,-12,-143,1,0,5,12,-68,4.059,492.4,TRUE,TRUE,FALSE,16050.1345
Jun 17 2025 22:47:48.000 UTC,1750214868.0,3412.0,31.01589,-103.48190,28,3,19,-15,-164,1,0,6,17,-68,4.059,478.0,TRUE,TRUE,FALSE,16054.3538
Jun 17 2025 22:47:49.000 UTC,1750214869.0,3397.3,31.01585,-103.48193,28,3,17,-14,-138,1,0,6,11,-68,4.058,463.3,TRUE,TRUE,FALSE,16056.0626
Jun 17 2025 22:47:50.000 UTC,1750214870.0,3383.6,31.01581,-103.48198,26,3,19,-13,-133,1,0,6,9,-68,4.058,449.6,TRUE,TRUE,FALSE,16053.5769
Jun 17 2025 22:47:51.000 UTC,1750214871.0,3370.4,31.01578,-103.48203,26,3,13,-15,-130,1,0,6,10,-68,4.065,436.4,TRUE,TRUE,FALSE,16049.4193
Jun 17 2025 22:47:52.000 UTC,1750214872.0,3354.4,31.01577,-103.48206,26,3,16,-18,-80,1,0,6,11,-69,4.065,420.4,TRUE,TRUE,FALSE,16041.2264
Jun 17 2025 22:47:54.000 UTC,1750214874.0,3315.9,31.01582,-103.48214,26,3,12,-22,-17,1,0,6,13,-69,4.071,381.9,TRUE,TRUE,FALSE,16011.6800
Jun 17 2025 22:47:55.000 UTC,1750214875.0,3294.7,31.01585,-103.48215,27,3,18,-22,-5,1,0,9,8,-69,4.065,360.7,TRUE,TRUE,FALSE,16001.7199
Jun 17 2025 22:47:56.000 UTC,1750214876.0,3273.7,31.01590,-103.48214,25,3,15,-19,24,1,0,8,10,-69,4.065,339.7,TRUE,TRUE,FALSE,15993.8583
Jun 17 2025 22:47:57.000 UTC,1750214877.0,3254.8,31.01593,-103.48210,26,3,15,-19,72,1,0,7,9,-69,4.055,320.8,TRUE,TRUE,FALSE,15996.9815
Jun 17 2025 22:47:58.000 UTC,1750214878.0,3235.2,31.01593,-103.48206,26,3,12,-18,98,1,0,7,11,-73,4.055,301.2,TRUE,TRUE,FALSE,16007.9388
Jun 17 2025 22:47:59.000 UTC,1750214879.0,3215.9,31.01591,-103.48202,24,3,19,-21,135,1,0,7,11,-73,4.064,281.9,TRUE,TRUE,FALSE,16022.5016
Jun 17 2025 22:48:00.000 UTC,1750214880.0,3195.6,31.01586,-103.48199,24,3,19,-19,174,1,0,7,9,-73,4.064,261.6,TRUE,TRUE,FALSE,16038.7723
Jun 17 2025 22:48:01.000 UTC,1750214881.0,3174.7,31.01581,-103.48202,24,3,18,-20,-148,1,0,6,12,-73,4.065,240.7,TRUE,TRUE,FALSE,16042.8299
Jun 17 2025 22:48:02.000 UTC,1750214882.0,3154.2,31.01577,-103.48206,25,3,21,-18,-131,1,0,7,12,-73,4.065,220.2,TRUE,TRUE,FALSE,16041.2264
Jun 17 2025 22:48:03.000 UTC,1750214883.0,3134.4,31.01575,-103.48212,25,3,22,-20,-97,1,0,7,11,-73,4.065,200.4,TRUE,TRUE,FALSE,16033.0815
Jun 17 2025 22:48:04.000 UTC,1750214884.0,3111.2,31.01576,-103.48217,27,3,14,-23,-62,1,0,6,13,-73,4.065,177.2,TRUE,TRUE,FALSE,16016.8662
Jun 17 2025 22:48:05.000 UTC,1750214885.0,3090.4,31.01579,-103.48220,28,3,13,-20,-17,1,0,11,9,-73,4.067,156.4,TRUE,TRUE,FALSE,16003.3462
Jun 17 2025 22:48:06.000 UTC,1750214886.0,3069.4,31.01583,-103.48220,28,3,15,-23,11,1,0,9,10,-73,4.067,135.4,TRUE,TRUE,FALSE,15994.8413
Jun 17 2025 22:48:07.000 UTC,1750214887.0,3047.5,31.01586,-103.48218,26,3,14,-22,40,1,0,7,12,-73,4.059,113.5,TRUE,TRUE,FALSE,15992.8726
Jun 17 2025 22:48:08.000 UTC,1750214888.0,3026.2,31.01588,-103.48214,27,3,16,-21,76,1,0,7,12,-73,4.059,92.2,TRUE,TRUE,FALSE,15997.6744
Jun 17 2025 22:48:09.000 UTC,1750214889.0,3004.9,31.01589,-103.48209,27,3,17,-17,97,1,0,3,16,-73,4.059,70.9,TRUE,TRUE,FALSE,16007.3486
Jun 17 2025 22:48:10.000 UTC,1750214890.0,2991.2,31.01587,-103.48204,28,3,17,-10,131,1,0,4,14,-73,4.059,57.2,TRUE,TRUE,FALSE,16024.0076
Jun 17 2025 22:48:11.000 UTC,1750214891.0,2981.1,31.01584,-103.48202,25,3,8,-13,-138,1,0,11,10,-73,4.058,47.1,TRUE,TRUE,FALSE,16036.0489
Jun 17 2025 22:48:12.000 UTC,1750214892.0,2977.3,31.01584,-103.48203,28,3,0,-1,-17,1,0,11,10,-73,4.058,43.3,TRUE,TRUE,TRUE,16034.1534
Jun 17 2025 22:48:14.000 UTC,1750214894.0,2978.7,31.01585,-103.48203,28,3,0,0,-113,1,0,12,11,-73,4.065,44.7,TRUE,TRUE,TRUE,16033.3060
Jun 17 2025 22:48:15.000 UTC,1750214895.0,2979.1,31.01585,-103.48203,28,3,0,0,174,1,0,12,11,-73,4.071,45.1,TRUE,TRUE,TRUE,16033.3060
Jun 17 2025 22:48:15.000 UTC,1750214895.0,2979.1,31.01583,-103.48203,28,3,0,0,174,1,0,12,11,-73,4.071,45.1,TRUE,TRUE,TRUE,16036.6960
