UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Mar 22 2026 21:20:26.000 UTC,1774232426.0,2135.7,37.16970,-97.73335,30,3,17,-105,19,3,0,8,14,-58,3.977,876.7,TRUE,TRUE,FALSE,385.4351
Mar 22 2026 21:20:27.000 UTC,1774232427.0,2033.2,37.16975,-97.73331,31,3,16,-102,30,3,0,10,12,-58,3.977,774.2,TRUE,TRUE,FALSE,404.3397
Mar 22 2026 21:20:28.000 UTC,1774232428.0,1929.5,37.16978,-97.73329,31,3,10,-102,28,3,0,4,13,-57,3.994,670.5,TRUE,TRUE,FALSE,415.9985
Mar 22 2026 21:20:29.000 UTC,1774232429.0,1825.2,37.16982,-97.73329,31,3,14,-100,-3,3,2,10,10,-56,3.994,566.2,TRUE,TRUE,FALSE,428.6379
Mar 22 2026 21:20:30.000 UTC,1774232430.0,1722.1,37.16986,-97.73328,31,3,19,-107,25,3,0,10,12,-55,3.998,463.1,TRUE,TRUE,FALSE,445.7028
Mar 22 2026 21:20:31.000 UTC,1774232431.0,1618.1,37.16991,-97.73325,29,3,18,-103,18,3,0,10,11,-55,3.998,359.1,TRUE,TRUE,FALSE,463.6845
Mar 22 2026 21:20:32.000 UTC,1774232432.0,1518.0,37.16996,-97.73324,30,3,17,-101,17,3,1,12,8,-53,3.997,259.0,TRUE,TRUE,FALSE,482.0471
Mar 22 2026 21:20:33.000 UTC,1774232433.0,1416.2,37.17000,-97.73322,31,3,15,-102,21,3,1,9,12,-61,3.997,157.2,TRUE,TRUE,FALSE,498.7573
Mar 22 2026 21:20:34.000 UTC,1774232434.0,1314.2,37.17004,-97.73320,31,3,10,-104,16,3,0,12,9,-63,3.996,55.2,TRUE,TRUE,FALSE,513.3038
Mar 22 2026 21:20:35.000 UTC,1774232435.0,1208.7,37.17006,-97.73320,28,3,9,-103,-3,3,0,0,4,-55,3.996,-50.3,TRUE,TRUE,FALSE,520.9832
Mar 22 2026 21:20:38.000 UTC,1774232438.0,1077.0,37.17030,-97.73292,5,3,202,187,14,3,0,2,0,-55,4.0,-182.0,TRUE,TRUE,TRUE,635.2741
Mar 22 2026 21:20:39.000 UTC,1774232439.0,1091.6,37.17032,-97.73286,12,3,0,0,125,3,0,7,0,-55,3.98,-167.4,TRUE,TRUE,TRUE,648.5883
Mar 22 2026 21:20:40.000 UTC,1774232440.0,1110.4,37.17030,-97.73296,15,3,0,0,-119,3,1,8,0,-55,3.98,-148.6,TRUE,TRUE,TRUE,629.3798
Mar 22 2026 21:20:41.000 UTC,1774232441.0,1133.5,37.17023,-97.73309,24,3,0,0,-15,3,1,12,5,-55,3.999,-125.5,TRUE,TRUE,TRUE,590.4718
Mar 22 2026 21:20:42.000 UTC,1774232442.0,1162.7,37.17012,-97.73315,26,3,0,0,-3,3,1,14,4,-55,3.999,-96.3,TRUE,TRUE,TRUE,547.6121
Mar 22 2026 21:20:43.000 UTC,1774232443.0,1199.1,37.17007,-97.73318,27,3,0,0,131,3,1,14,4,-55,3.993,-59.9,TRUE,TRUE,TRUE,526.1825
